MonthYear,Analyte,C10A,C3A,D26,D28A,D4,D41,D6,D7,D8,MD10A,P8
2007-05-01T07:00:00Z,DissNitrateNitrite,1.1,0.16,0.56,0.41,0.5,0.44,0.46,0.55,0.54,0.29,1.4
2007-06-01T07:00:00Z,DissNitrateNitrite,1.2,0.2,0.59,0.56,0.59,0.44,0.62,0.52,0.63,0.42,1.3
2007-07-01T07:00:00Z,DissNitrateNitrite,1.9,0.11,0.21,0.28,0.41,0.47,0.6,0.57,0.53,0.18,0.9
2007-08-01T07:00:00Z,DissNitrateNitrite,2,0.15,0.2,0.14,0.28,0.27,0.51,0.48,0.39,0.16,1.1
2007-09-01T07:00:00Z,DissNitrateNitrite,2.4,0.12,0.24,0.09,0.31,0.26,0.31,0.39,0.37,0.1,1.8
2007-10-01T07:00:00Z,DissNitrateNitrite,2.6,0.19,0.31,0.15,0.38,0.34,0.43,0.44,0.42,0.17,2.4
2007-11-01T07:00:00Z,DissNitrateNitrite,2,0.24,0.53,0.47,0.53,0.39,0.5,0.53,0.53,0.47,1.6
2007-12-01T08:00:00Z,DissNitrateNitrite,1.7,0.28,0.51,0.6,0.59,0.41,0.53,0.59,0.6,0.68,2.8
2008-01-01T08:00:00Z,DissNitrateNitrite,2.36,0.46,0.98,1,0.72,0.44,0.61,0.7,0.73,1.95,2.3
2008-02-01T08:00:00Z,DissNitrateNitrite,2.87,0.46,0.89,1.25,0.61,0.43,0.6,0.65,0.68,1.7,2.7
2008-03-01T08:00:00Z,DissNitrateNitrite,1.9,0.34,0.52,0.52,0.56,0.31,0.54,0.59,0.58,1,3
2008-04-01T07:00:00Z,DissNitrateNitrite,1,0.16,0.58,0.55,0.57,0.33,0.44,0.56,0.59,0.35,1.8
2008-05-01T07:00:00Z,DissNitrateNitrite,0.63,0.3,0.5,0.43,0.46,0.34,0.48,0.53,0.52,0.25,1.3
2008-06-01T07:00:00Z,DissNitrateNitrite,1.1,0.23,0.37,0.5,0.63,0.39,0.55,0.5,0.65,0.3,1.4
2008-07-01T07:00:00Z,DissNitrateNitrite,1.1,0.25,0.41,0.52,0.57,0.38,0.53,0.57,0.58,0.24,1.7
2008-08-01T07:00:00Z,DissNitrateNitrite,1.4,0.24,0.29,0.26,0.34,0.43,0.49,0.48,0.46,0.11,1.8
2008-09-01T07:00:00Z,DissNitrateNitrite,1.8,0.24,0.3,0.2,0.37,0.3,0.42,0.36,0.41,0.07,2.3
2008-10-01T07:00:00Z,DissNitrateNitrite,2.1,0.28,0.34,0.2,0.42,0.3,0.42,0.39,0.44,0.09,2.8
2008-11-01T07:00:00Z,DissNitrateNitrite,1.7,0.31,0.5,0.56,0.56,0.36,0.52,0.55,0.56,0.47,2.4
2008-12-01T08:00:00Z,DissNitrateNitrite,1.6,0.3,0.5,0.62,0.62,0.38,0.51,0.57,0.6,0.56,3.6
2009-01-01T08:00:00Z,DissNitrateNitrite,1.5,0.31,0.65,0.76,0.66,0.41,0.57,0.65,0.66,0.99,3.4
2009-02-01T08:00:00Z,DissNitrateNitrite,1.2,0.26,0.47,0.8,0.52,0.47,0.62,0.66,0.65,2.1,3.7
2009-03-01T08:00:00Z,DissNitrateNitrite,1.5,0.33,0.4,0.48,0.39,0.32,0.44,0.4,0.47,0.61,2.4
2009-04-01T07:00:00Z,DissNitrateNitrite,1.2,0.16,0.34,0.44,0.4,0.44,0.5,0.52,0.54,0.15,2.3
2009-05-01T07:00:00Z,DissNitrateNitrite,0.46,0.19,0.29,0.31,0.26,0.37,0.41,0.35,0.3,0.18,1.5
2009-06-01T07:00:00Z,DissNitrateNitrite,0.35,0.21,0.25,0.25,0.32,0.28,0.41,0.34,0.38,0.13,1.5
2009-07-01T07:00:00Z,DissNitrateNitrite,1.2,0.09,0.16,0.17,0.29,0.19,0.35,0.38,0.38,0.08,0.48
2009-08-01T07:00:00Z,DissNitrateNitrite,0.91,0.03,0.15,0.07,0.16,0.2,0.24,0.22,0.23,0.06,0.34
2009-09-01T07:00:00Z,DissNitrateNitrite,1.8,0.18,0.2,0.06,0.24,0.28,0.32,0.3,0.28,0.03,1.2
2009-10-01T07:00:00Z,DissNitrateNitrite,1.2,0.18,0.29,0.08,0.32,0.29,0.34,0.37,0.34,0.12,2.2
2009-11-01T07:00:00Z,DissNitrateNitrite,1.3,0.25,0.44,0.34,0.47,0.3,0.41,0.44,0.44,0.31,1.4
2009-12-01T08:00:00Z,DissNitrateNitrite,1.5,0.21,0.37,0.5,0.51,0.36,0.47,0.5,0.51,0.16,1.5
2010-01-01T08:00:00Z,DissNitrateNitrite,1.8,0.23,0.54,0.52,0.55,0.31,0.45,0.53,0.56,0.74,3.3
2010-02-01T08:00:00Z,DissNitrateNitrite,1.5,0.26,0.6,0.86,0.41,0.3,0.45,0.42,0.46,1.4,2.1
2010-03-01T08:00:00Z,DissNitrateNitrite,1.2,0.23,0.48,0.55,0.36,0.33,0.45,0.48,0.44,0.7,1.3
2010-04-01T07:00:00Z,DissNitrateNitrite,0.82,0.18,0.32,0.42,0.39,0.35,0.47,0.51,0.48,0.59,1.8
2010-05-01T07:00:00Z,DissNitrateNitrite,0.36,0.16,0.34,0.48,0.24,0.33,0.32,0.25,0.3,0.12,0.68
2010-06-01T07:00:00Z,DissNitrateNitrite,0.5,0.12,0.16,0.12,0.16,0.28,0.29,0.26,0.23,0.08,0.85
2010-07-01T07:00:00Z,DissNitrateNitrite,0.36,0.14,0.18,0.07,0.23,0.33,0.36,0.35,0.32,0.05,1.3
2010-08-01T07:00:00Z,DissNitrateNitrite,1.6,0.08,0.14,0.04,0.23,0.32,0.38,0.36,0.3,0.03,1.5
2010-09-01T07:00:00Z,DissNitrateNitrite,1.1,0.12,0.19,0.06,0.24,0.29,0.32,0.29,0.26,0.07,2.3
2010-10-01T07:00:00Z,DissNitrateNitrite,1.3,0.16,0.21,0.09,0.27,0.31,0.31,0.29,0.28,0.06,2.6
2010-11-01T07:00:00Z,DissNitrateNitrite,1.7,0.26,0.32,0.25,0.43,0.29,0.38,0.41,0.43,0.24,2.1
2010-12-01T08:00:00Z,DissNitrateNitrite,0.51,0.16,0.38,0.38,0.32,0.36,0.32,0.41,0.29,0.68,1.2
2011-01-01T08:00:00Z,DissNitrateNitrite,0.43,0.15,0.43,0.69,0.28,0.31,0.34,0.27,0.36,1,0.59
2011-02-01T08:00:00Z,DissNitrateNitrite,0.25,0.14,0.38,0.52,0.38,0.33,0.4,0.42,0.42,0.44,0.68
2011-03-01T08:00:00Z,DissNitrateNitrite,0.55,0.16,0.43,0.48,0.28,0.32,0.37,0.36,0.37,0.63,0.73
2011-04-01T07:00:00Z,DissNitrateNitrite,0.05,0.09,0.12,0.1,0.1,0.22,0.11,0.1,0.14,0.14,0.13
2011-05-01T07:00:00Z,DissNitrateNitrite,0.17,0.05,0.13,0.27,0.1,0.23,0.16,0.12,0.12,0.11,0.38
2011-06-01T07:00:00Z,DissNitrateNitrite,0.45,0.1,0.17,0.2,0.14,0.26,0.19,0.17,0.16,0.18,0.52
2011-07-01T07:00:00Z,DissNitrateNitrite,0.4,0.11,0.16,0.1,0.14,0.23,0.16,0.18,0.13,0.07,0.48
2011-08-01T07:00:00Z,DissNitrateNitrite,0.5,0.12,0.17,0.06,0.21,0.27,0.23,0.23,0.25,0.07,0.65
2011-09-01T07:00:00Z,DissNitrateNitrite,0.94,0.1,0.16,0.06,0.2,0.18,0.28,0.2,0.24,0.03,0.82
2011-10-01T07:00:00Z,DissNitrateNitrite,0.71,0.16,0.22,0.16,0.21,0.17,0.23,0.26,0.25,0.1,0.83
2011-11-01T07:00:00Z,DissNitrateNitrite,1.4,0.16,0.23,0.19,0.25,0.25,0.29,0.27,0.26,0.11,2.2
2011-12-01T08:00:00Z,DissNitrateNitrite,1.3,0.09,0.35,0.35,0.17,0.25,0.35,0.22,0.19,0.4,2
2012-01-01T08:00:00Z,DissNitrateNitrite,1.2,0.17,0.38,0.45,0.48,0.25,0.39,0.44,0.47,0.66,3.4
2012-02-01T08:00:00Z,DissNitrateNitrite,1.6,0.21,0.47,0.59,0.55,0.38,0.51,0.41,0.54,0.69,3
2012-03-01T08:00:00Z,DissNitrateNitrite,1.7,0.19,0.52,0.6,0.57,0.54,0.46,0.58,0.46,0.65,3.6
2012-04-01T07:00:00Z,DissNitrateNitrite,0.8,0.18,0.44,0.45,0.35,0.45,0.35,0.35,0.43,0.21,1.3
2012-05-01T07:00:00Z,DissNitrateNitrite,0.57,0.07,0.28,0.27,0.24,0.33,0.35,0.3,0.28,0.19,0.78
2012-06-01T07:00:00Z,DissNitrateNitrite,1.2,0.15,0.33,0.2,0.42,0.42,0.46,0.46,0.44,0.31,1.4
2012-07-01T07:00:00Z,DissNitrateNitrite,1.4,0.07,0.16,0.09,0.29,0.41,0.47,0.31,0.39,0.1,1
2012-08-01T07:00:00Z,DissNitrateNitrite,1.5,0.07,0.1,0.03,0.18,0.29,0.41,0.29,0.23,0.07,0.55
2012-09-01T07:00:00Z,DissNitrateNitrite,2.1,0.04,0.18,0.04,0.28,0.34,0.41,0.38,0.35,0.05,1.4
2012-10-01T07:00:00Z,DissNitrateNitrite,1.8,0.13,0.22,0.05,0.2,0.3,0.39,0.38,0.34,0.03,2.3
2012-11-01T07:00:00Z,DissNitrateNitrite,1.4,0.19,0.34,0.2,0.33,0.28,0.34,0.34,0.34,0.16,1.8
2012-12-01T08:00:00Z,DissNitrateNitrite,1.5,0.35,0.6,0.47,0.37,0.28,0.47,0.48,0.46,0.85,3
2013-01-01T08:00:00Z,DissNitrateNitrite,2.28,0.26,0.59,0.85,0.43,0.36,0.32,0.46,0.47,1.04,2.84
2013-02-01T08:00:00Z,DissNitrateNitrite,1.1,0.18,0.5,0.67,0.4,0.32,0.42,0.5,0.51,0.46,2.34
2013-03-01T08:00:00Z,DissNitrateNitrite,1.44,0.15,0.32,0.38,0.32,0.31,0.41,0.42,0.43,0.2,3
2013-04-01T07:00:00Z,DissNitrateNitrite,1.2,0.21,0.31,0.23,0.31,0.36,0.4,0.42,0.41,0.22,2.92
2013-05-01T07:00:00Z,DissNitrateNitrite,0.88,0.2,0.29,0.18,0.45,0.33,0.54,0.54,0.49,0.27,0.81
2013-06-01T07:00:00Z,DissNitrateNitrite,1.11,0.2,0.37,0.44,0.53,0.34,0.51,0.5,0.57,0.24,1.13
2013-07-01T07:00:00Z,DissNitrateNitrite,0.64,0.13,0.21,0.17,0.3,0.35,0.48,0.49,0.31,0.14,0.82
2013-08-01T07:00:00Z,DissNitrateNitrite,1.5,0.13,0.16,0.04,0.23,0.34,0.4,0.38,0.3,0.07,0.73
2013-09-01T07:00:00Z,DissNitrateNitrite,1.37,0.23,0.2,0.06,0.32,0.46,0.51,0.45,0.41,0.01,1.56
2013-10-01T07:00:00Z,DissNitrateNitrite,1.81,0.1,0.24,0.04,0.32,0.35,0.38,0.38,0.36,0.02,1.78
2013-11-01T07:00:00Z,DissNitrateNitrite,1.72,0.17,0.39,0.22,0.46,0.37,0.46,0.49,0.37,0.26,1.09
2013-12-01T08:00:00Z,DissNitrateNitrite,1.78,0.18,0.46,0.46,0.56,0.29,0.4,0.46,0.57,0.47,3.16
2014-01-01T08:00:00Z,DissNitrateNitrite,1.68,0.08,0.48,0.64,0.59,0.25,0.36,0.5,0.58,0.7,3.16
2014-02-01T08:00:00Z,DissNitrateNitrite,1.22,0.19,0.69,0.77,0.72,0.48,0.65,0.72,0.69,0.84,3.94
2014-03-01T08:00:00Z,DissNitrateNitrite,1.52,0.45,0.75,0.94,0.62,0.41,0.76,0.84,0.84,1.03,3.68
2014-04-01T07:00:00Z,DissNitrateNitrite,1.54,0.25,0.51,0.72,0.62,0.4,0.58,0.7,0.7,0.39,3.27
2014-05-01T07:00:00Z,DissNitrateNitrite,0.16,0.28,0.52,0.42,0.68,0.29,0.5,0.44,0.68,0.14,0.53
2014-06-01T07:00:00Z,DissNitrateNitrite,0.32,0.22,0.38,0.21,0.64,0.37,0.57,0.64,0.65,0.14,0.63
2014-07-01T07:00:00Z,DissNitrateNitrite,0.26,0.21,0.24,0.05,0.46,0.42,0.55,0.56,0.52,0.09,0.78
2014-08-01T07:00:00Z,DissNitrateNitrite,0.34,0.17,0.26,0.03,0.4,0.26,0.39,0.53,0.48,0.07,0.78
2014-09-01T07:00:00Z,DissNitrateNitrite,1.64,0.34,0.26,0.03,0.39,0.28,0.46,0.48,0.46,0.05,0.97
2014-10-01T07:00:00Z,DissNitrateNitrite,1.51,0.35,0.29,0.06,0.4,0.25,0.39,0.46,0.47,0.1,1.69
2014-11-01T07:00:00Z,DissNitrateNitrite,1.04,0.5,0.53,0.25,0.53,0.32,0.46,0.48,0.51,0.33,1.22
2014-12-01T08:00:00Z,DissNitrateNitrite,2.33,0.3,0.78,0.78,0.58,0.41,0.57,0.62,0.61,1.06,3.08
2015-01-01T08:00:00Z,DissNitrateNitrite,2.04,0.37,0.67,0.88,0.65,0.23,0.36,0.4,0.61,1.24,2.73
2015-02-01T08:00:00Z,DissNitrateNitrite,1.42,0.23,0.6,0.79,0.48,0.31,0.56,0.62,0.34,1.1,4.57
2015-03-01T08:00:00Z,DissNitrateNitrite,1.03,0.19,0.58,0.43,0.64,0.21,0.42,0.55,0.55,0.4,2.47
2015-04-01T07:00:00Z,DissNitrateNitrite,0.15,0.38,0.28,0.18,0.43,0.25,0.45,0.43,0.33,0.21,3.17
2015-05-01T07:00:00Z,DissNitrateNitrite,1.08,0.29,0.31,0.3,0.56,0.35,0.5,0.56,0.56,0.29,1.32
2015-06-01T07:00:00Z,DissNitrateNitrite,0.34,0.2,0.48,0.33,0.58,0.39,0.56,0.59,0.6,0.2,1.04
2015-07-01T07:00:00Z,DissNitrateNitrite,0.88,0.14,0.36,0.16,0.48,0.3,0.51,0.53,0.54,0.08,1.32
2015-08-01T07:00:00Z,DissNitrateNitrite,0.28,0.14,0.3,0.11,0.36,0.19,0.28,0.35,0.43,0.04,1.17
2015-09-01T07:00:00Z,DissNitrateNitrite,0.56,0.28,0.3,0.16,0.44,0.22,0.33,0.38,0.47,0.01,1.68
2015-10-01T07:00:00Z,DissNitrateNitrite,0.48,0.25,0.37,0.08,0.53,0.23,0.44,0.54,0.55,0.1,1.76
2015-11-01T07:00:00Z,DissNitrateNitrite,0.24,0.38,0.5,0.18,0.56,0.27,0.46,0.56,0.57,0.23,1.2
2015-12-01T08:00:00Z,DissNitrateNitrite,0.77,0.29,0.58,0.32,0.56,0.29,0.44,0.53,0.51,0.31,1.48
2016-01-01T08:00:00Z,DissNitrateNitrite,1.08,0.38,0.67,0.65,0.64,0.23,0.49,0.53,0.55,0.64,2.31
2016-02-01T08:00:00Z,DissNitrateNitrite,1.27,0.43,0.64,0.85,0.43,0.33,0.5,0.57,0.51,1.02,1.46
2016-03-01T08:00:00Z,DissNitrateNitrite,0.84,0.28,0.53,0.64,0.46,0.27,0.51,0.46,0.44,0.52,1.7
2016-04-01T07:00:00Z,DissNitrateNitrite,0.45,0.16,0.39,0.36,0.28,0.14,0.19,0.32,0.26,0.16,0.92
2016-05-01T07:00:00Z,DissNitrateNitrite,0.42,0.1,0.17,0.01,0.17,0.2,0.21,0.21,0.22,0.15,0.75
2016-06-01T07:00:00Z,DissNitrateNitrite,0.17,0.07,0.25,0.15,0.26,0.17,0.19,0.23,0.28,0.12,0.69
2016-07-01T07:00:00Z,DissNitrateNitrite,0.27,0.05,0.17,0.06,0.17,0.2,0.27,0.31,0.28,0.01,0.33
2016-08-01T07:00:00Z,DissNitrateNitrite,0.73,0.06,0.19,0.06,0.19,0.35,0.38,0.35,0.25,0.04,0.2
2016-09-01T07:00:00Z,DissNitrateNitrite,0.87,0.1,0.24,0.07,0.31,0.32,0.43,0.43,0.36,0.07,0.14
2016-10-01T07:00:00Z,DissNitrateNitrite,0.5,0.25,0.41,0.22,0.43,0.3,0.39,0.4,0.42,0.2,2.1
2016-11-01T07:00:00Z,DissNitrateNitrite,1.07,0.34,0.54,0.39,0.5,0.31,0.41,0.47,0.48,0.34,1.12
2016-12-01T08:00:00Z,DissNitrateNitrite,1.66,0.24,0.57,0.57,0.54,0.33,0.46,0.56,0.56,0.38,0.97
2017-01-01T08:00:00Z,DissNitrateNitrite,1.61,0.22,0.33,0.38,0.26,0.41,0.38,0.35,0.32,0.7,2.17
2017-02-01T08:00:00Z,DissNitrateNitrite,0.46,0.21,0.42,0.97,0.3,0.38,0.34,0.3,0.41,1.03,0.67
2017-03-01T08:00:00Z,DissNitrateNitrite,0.29,0.19,0.56,0.57,0.31,0.34,0.32,0.31,0.37,0.75,0.43
2017-04-01T07:00:00Z,DissNitrateNitrite,0.25,0.15,0.22,0.3,0.23,0.24,0.23,0.23,0.24,0.28,0.36
2017-05-01T07:00:00Z,DissNitrateNitrite,0.14,0.06,0.14,0.28,0.12,0.27,0.15,0.14,0.13,0.08,0.24
2017-06-01T07:00:00Z,DissNitrateNitrite,0.21,0.2,0.18,0.11,3.68,0.32,0.25,0.22,0.19,0.08,0.23
2017-07-01T07:00:00Z,DissNitrateNitrite,0.28,0.11,0.17,15.2,0.07,0.29,0.27,0.25,0.09,0.03,0.52
2017-08-01T07:00:00Z,DissNitrateNitrite,0.38,0.06,0.22,0.12,0.26,0.31,0.33,0.31,0.3,0.05,0.54
2017-09-01T07:00:00Z,DissNitrateNitrite,0.63,0.09,0.25,0.14,0.29,0.27,0.34,0.33,0.34,0.08,1.04
2017-10-01T07:00:00Z,DissNitrateNitrite,0.72,0.09,0.21,0.08,0.27,0.32,0.33,0.34,0.33,0.08,1.92
2017-11-01T07:00:00Z,DissNitrateNitrite,1.15,0.13,0.52,0.38,0.39,0.32,0.41,0.43,0.42,0.6,1.35
2017-12-01T08:00:00Z,DissNitrateNitrite,1.07,0.18,0.51,0.51,0.51,0.34,0.43,0.5,0.5,0.45,1.74
2018-01-01T08:00:00Z,DissNitrateNitrite,0.84,0.15,0.45,0.5,0.47,0.4,0.45,0.47,0.46,0.52,1.78
2018-02-01T08:00:00Z,DissNitrateNitrite,1.22,0.18,0.61,0.7,0.55,0.38,0.51,0.57,0.58,0.76,2.3
2018-03-01T08:00:00Z,DissNitrateNitrite,1.45,0.23,0.57,0.58,0.49,0.37,0.49,0.54,0.52,0.55,1.89
2018-04-01T07:00:00Z,DissNitrateNitrite,0.22,0.08,0.22,0.45,0.26,0.25,0.24,0.23,0.22,0.43,0.53
2018-05-01T07:00:00Z,DissNitrateNitrite,0.31,0.05,0.31,0.3,0.39,0.29,0.38,0.39,0.37,0.06,0.42
2018-06-01T07:00:00Z,DissNitrateNitrite,0.75,0.08,0.28,0.11,0.4,0.35,0.43,0.45,0.43,0.1,0.86
2018-07-01T07:00:00Z,DissNitrateNitrite,1.03,0.05,0.29,0.07,0.36,0.33,0.46,0.46,0.43,0.14,1.09
2018-08-01T07:00:00Z,DissNitrateNitrite,1.29,0.08,0.152,0.055,0.28,0.34,0.376,0.36,0.35,0.01,0.7
2018-09-01T07:00:00Z,DissNitrateNitrite,1.49,0.07,0.224,0.07,0.26,0.32,0.36,0.33,0.3,0.06,1.14
2018-10-01T07:00:00Z,DissNitrateNitrite,1.84,0.2,0.33,0.14,0.33,0.26,0.34,0.38,0.3,0.161,2.44
2018-11-01T07:00:00Z,DissNitrateNitrite,1.94,0.156,0.531,0.487,0.429,0.412,0.359,0.44,0.402,0.441,2.03
2018-12-01T08:00:00Z,DissNitrateNitrite,1.68,0.259,0.61,0.555,0.53,0.296,0.41,0.464,0.487,0.575,2.45
2019-01-01T08:00:00Z,DissNitrateNitrite,2.73,0.46,0.67,0.73,6.07,0.441,0.49,0.57,0.57,0.96,3.6
2019-02-01T08:00:00Z,DissNitrateNitrite,0.92,0.3,0.57,1.01,0.44,0.45,0.49,0.37,0.46,0.94,1.03
2019-03-01T08:00:00Z,DissNitrateNitrite,0.4,0.18,0.377,1.06,0.27,0.28,0.28,0.3,0.33,0.73,0.54
2019-04-01T07:00:00Z,DissNitrateNitrite,0.32,0.105,0.18,0.35,0.183,0.2,0.184,0.17,0.17,0.08,0.42
2019-05-01T07:00:00Z,DissNitrateNitrite,0.33,0.094,0.152,0.184,0.152,0.1,0.17,0.16,0.156,0.05,0.36
2019-06-01T07:00:00Z,DissNitrateNitrite,0.11,0.09,0.14,0.12,0.15,0.248,0.183,0.17,0.16,0.05,0.18
2019-07-01T07:00:00Z,DissNitrateNitrite,0.794,0.089,0.205,0.05,0.223,0.241,0.257,0.266,0.25,0.064,0.63
2019-08-01T07:00:00Z,DissNitrateNitrite,0.539,0.091,0.211,0.058,0.211,0.204,0.22,0.158,0.206,0.071,0.595
2019-09-01T07:00:00Z,DissNitrateNitrite,1.01,0.083,0.199,0.062,0.223,0.212,0.262,0.272,0.241,0.061,0.74
2019-10-01T07:00:00Z,DissNitrateNitrite,0.61,0.1,NA,0.12,0.2,15,7.5,7.5,3,NA,NA
2019-11-01T07:00:00Z,DissNitrateNitrite,1.2,0.12,0.35,0.22,0.83,15,0.15,7.5,NA,0.26,1.3
2019-12-01T08:00:00Z,DissNitrateNitrite,1.3,0.13,0.38,0.38,0.15,0.15,0.15,0.15,0.15,0.64,2.9
2020-01-01T08:00:00Z,DissNitrateNitrite,1.3,0.16,0.49,0.61,0.51,0.3,0.45,0.49,0.49,0.74,2.8
2020-02-01T08:00:00Z,DissNitrateNitrite,0.82,0.23,0.5,0.53,0.47,0.35,0.44,0.48,0.49,0.64,1.7
2020-03-01T08:00:00Z,DissNitrateNitrite,0.65,0.14,0.47,0.47,0.45,0.34,0.37,0.38,0.47,0.43,1.6
2020-06-01T07:00:00Z,DissNitrateNitrite,0.42,0.1,0.29,0.06,0.37,0.254,0.39,0.4,0.41,0.2,1.07
2020-07-01T07:00:00Z,DissNitrateNitrite,0.83,0.07,0.21,0.05,0.255,0.23,0.35,0.32,0.315,0.09,0.71
2020-08-01T07:00:00Z,DissNitrateNitrite,1.59,0.07,0.109,0.05,0.157,0.17,0.29,0.23,0.2,0.05,0.96
2020-09-01T07:00:00Z,DissNitrateNitrite,2.5,0.08,0.214,0.05,0.214,0.21,0.255,0.29,0.24,0.08,1.82
2020-10-01T07:00:00Z,DissNitrateNitrite,2.21,0.13,0.27,0.09,0.26,0.24,0.3,0.313,0.31,0.08,3.25
2020-11-01T07:00:00Z,DissNitrateNitrite,1.55,0.111,0.33,0.16,0.3,0.185,0.312,0.314,0.33,0.35,1.95
2020-12-01T08:00:00Z,DissNitrateNitrite,1.84,0.192,NA,0.31,NA,NA,NA,NA,NA,NA,NA
1983-04-01T08:00:00Z,DissNitrateNitrite,NA,0.09,0.33,0.27,0.14,0.21,0.23,0.17,0.17,NA,0.25
1997-01-01T08:00:00Z,DissNitrateNitrite,NA,0.2,0.89,0.79,0.2,0.29,0.52,0.24,0.51,1.4,0.64
